,time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol,timestamp
13777,1691870400,29427.03,29415.97,29416.03,249.65,7345616.41,29420.85,direct,,2023-08-12 20:00:00
13778,1691874000,29420.86,29400.47,29420.85,372.47,10955586.61,29418.09,direct,,2023-08-12 21:00:00
13779,1691877600,29431.43,29418.09,29418.09,245.71,7230278.67,29426.85,direct,,2023-08-12 22:00:00
13780,1691881200,29432.91,29426.51,29426.85,219.7,6465797.65,29430.1,direct,,2023-08-12 23:00:00
13781,1691884800,29450.4,29425.2,29430.1,258.31,7603129.2,29450.4,direct,,2023-08-13 00:00:00
13782,1691888400,29453.15,29442.74,29450.4,284.77,8386230.86,29452.42,direct,,2023-08-13 01:00:00
13783,1691892000,29455.2,29446.66,29452.42,228.2,6721376.53,29446.68,direct,,2023-08-13 02:00:00
13784,1691895600,29446.7,29400.34,29446.68,789.39,23225039.73,29418.68,direct,,2023-08-13 03:00:00
13785,1691899200,29418.69,29385.7,29418.68,633.15,18614811.95,29394.95,direct,,2023-08-13 04:00:00
13786,1691902800,29394.95,29364.02,29394.95,568.48,16703260.96,29385.1,direct,,2023-08-13 05:00:00
13787,1691906400,29401.71,29381.96,29385.1,510.43,15002736.06,29401.7,direct,,2023-08-13 06:00:00
13788,1691910000,29406.98,29396.74,29401.7,510.76,15017261.51,29397.09,direct,,2023-08-13 07:00:00
13789,1691913600,29413.06,29393.12,29397.09,801.57,23565374.52,29413.04,direct,,2023-08-13 08:00:00
13790,1691917200,29413.22,29407.59,29413.04,802.5,23600248.23,29412.12,direct,,2023-08-13 09:00:00
13791,1691920800,29414.66,29403.23,29412.12,689.76,20285051.73,29403.24,direct,,2023-08-13 10:00:00
13792,1691924400,29403.29,29374.96,29403.24,311.62,9158163.92,29383.2,direct,,2023-08-13 11:00:00
13793,1691928000,29393.57,29369.34,29383.2,506.49,14882961.54,29390.25,direct,,2023-08-13 12:00:00
13794,1691931600,29390.28,29373.84,29390.25,505.76,14859447.39,29375.23,direct,,2023-08-13 13:00:00
13795,1691935200,29385.65,29371.19,29375.23,431.67,12681399.03,29371.21,direct,,2023-08-13 14:00:00
13796,1691938800,29378.98,29362.04,29371.21,598.97,17592697.33,29373.95,direct,,2023-08-13 15:00:00
13797,1691942400,29373.96,29329.02,29373.95,1012.96,29728211.55,29353.9,direct,,2023-08-13 16:00:00
13798,1691946000,29419.6,29353.87,29353.9,713.32,20964442.1,29399.22,direct,,2023-08-13 17:00:00
13799,1691949600,29428.38,29396.85,29399.22,507.54,14927707.44,29422.05,direct,,2023-08-13 18:00:00
13800,1691953200,29472.97,29422.04,29422.05,796.47,23451696.7,29442.77,direct,,2023-08-13 19:00:00
13801,1691956800,29446.19,29419.68,29442.77,540.41,15901142.95,29420.76,direct,,2023-08-13 20:00:00
13802,1691960400,29426.78,29368.47,29420.76,602.27,17703095.57,29368.92,direct,,2023-08-13 21:00:00
13803,1691964000,29377.65,29272.72,29368.92,1591.29,46666968.16,29319.14,direct,,2023-08-13 22:00:00
13804,1691967600,29334.32,29297.94,29319.14,626.9,18379271.7,29303.65,direct,,2023-08-13 23:00:00
13805,1691971200,29325.03,29249.58,29303.65,1584.57,46403306.16,29265.23,direct,,2023-08-14 00:00:00
13806,1691974800,29298.31,29205.64,29265.23,1890.48,55307738.23,29267.73,direct,,2023-08-14 01:00:00
13807,1691978400,29361.18,29103.0,29267.73,7051.26,206098614.83,29318.98,direct,,2023-08-14 02:00:00
13808,1691982000,29427.9,29318.98,29318.98,2119.63,62278790.88,29398.69,direct,,2023-08-14 03:00:00
13809,1691985600,29448.54,29394.94,29398.69,1297.82,38186225.67,29413.4,direct,,2023-08-14 04:00:00
13810,1691989200,29453.89,29413.38,29413.4,1100.27,32391359.97,29447.02,direct,,2023-08-14 05:00:00
13811,1691992800,29469.26,29410.51,29447.02,785.1,23106050.62,29419.59,direct,,2023-08-14 06:00:00
13812,1691996400,29434.47,29393.34,29419.59,993.46,29220037.66,29421.87,direct,,2023-08-14 07:00:00
13813,1692000000,29493.93,29421.86,29421.87,1534.86,45210247.96,29427.05,direct,,2023-08-14 08:00:00
13814,1692003600,29433.31,29386.61,29427.05,1237.19,36385567.65,29413.76,direct,,2023-08-14 09:00:00
13815,1692007200,29447.54,29404.21,29413.76,1015.26,29870199.19,29433.83,direct,,2023-08-14 10:00:00
13816,1692010800,29433.84,29384.17,29433.83,755.73,22221229.87,29409.72,direct,,2023-08-14 11:00:00
13817,1692014400,29410.09,29348.2,29409.72,1132.58,33272403.25,29384.34,direct,,2023-08-14 12:00:00
13818,1692018000,29399.66,29332.49,29384.34,1184.04,34766327.42,29384.79,direct,,2023-08-14 13:00:00
13819,1692021600,29592.06,29384.79,29384.79,4284.67,126413753.66,29533.36,direct,,2023-08-14 14:00:00
13820,1692025200,29671.96,29476.06,29533.36,3855.81,114114405.66,29600.36,direct,,2023-08-14 15:00:00
13821,1692028800,29694.27,29600.36,29600.36,2164.89,64190957.63,29653.57,direct,,2023-08-14 16:00:00
13822,1692032400,29671.43,29480.09,29653.57,2282.31,67484595.39,29487.72,direct,,2023-08-14 17:00:00
13823,1692036000,29489.14,29258.68,29487.72,4664.86,136928865.89,29329.22,direct,,2023-08-14 18:00:00
13824,1692039600,29390.85,29321.72,29329.22,950.81,27913755.1,29360.62,direct,,2023-08-14 19:00:00
13825,1692043200,29401.18,29337.89,29360.62,719.82,21143939.12,29400.96,direct,,2023-08-14 20:00:00
13826,1692046800,29408.86,29382.92,29400.96,579.05,17021204.89,29405.47,direct,,2023-08-14 21:00:00
13827,1692050400,29470.41,29398.2,29405.47,880.87,25933043.09,29438.79,direct,,2023-08-14 22:00:00
13828,1692054000,29442.22,29424.7,29438.79,486.65,14322627.12,29431.44,direct,,2023-08-14 23:00:00
13829,1692057600,29454.56,29405.86,29431.44,599.67,17648325.58,29433.94,direct,,2023-08-15 00:00:00
13830,1692061200,29450.4,29381.16,29433.94,962.36,28307707.9,29411.69,direct,,2023-08-15 01:00:00
13831,1692064800,29422.62,29376.15,29411.69,1253.93,36865098.17,29384.34,direct,,2023-08-15 02:00:00
13832,1692068400,29406.44,29372.42,29384.34,1150.82,33820772.76,29400.83,direct,,2023-08-15 03:00:00
13833,1692072000,29404.96,29374.83,29400.83,1174.41,34514133.7,29377.97,direct,,2023-08-15 04:00:00
13834,1692075600,29392.77,29360.53,29377.97,838.47,24632341.69,29369.58,direct,,2023-08-15 05:00:00
13835,1692079200,29385.3,29359.48,29369.58,1135.44,33347078.77,29374.18,direct,,2023-08-15 06:00:00
13836,1692082800,29433.97,29351.68,29374.18,1664.61,48920045.63,29409.01,direct,,2023-08-15 07:00:00
13837,1692086400,29455.96,29401.07,29409.01,1575.02,46349125.6,29426.56,direct,,2023-08-15 08:00:00
13838,1692090000,29448.87,29407.42,29426.56,1377.38,40532068.36,29422.75,direct,,2023-08-15 09:00:00
13839,1692093600,29422.75,29397.76,29422.75,1342.02,39468658.42,29402.6,direct,,2023-08-15 10:00:00
13840,1692097200,29403.82,29358.2,29402.6,1768.46,51970466.33,29365.8,direct,,2023-08-15 11:00:00
13841,1692100800,29402.17,29363.51,29365.8,1355.39,39818513.21,29368.48,direct,,2023-08-15 12:00:00
13842,1692104400,29415.59,29366.19,29368.48,1054.93,31008910.7,29375.37,direct,,2023-08-15 13:00:00
13843,1692108000,29467.99,29338.05,29375.37,2422.9,71257969.73,29455.15,direct,,2023-08-15 14:00:00
13844,1692111600,29498.27,29315.37,29455.15,2822.53,82929077.01,29332.69,direct,,2023-08-15 15:00:00
13845,1692115200,29368.9,29261.42,29332.69,2447.49,71740834.78,29283.13,direct,,2023-08-15 16:00:00
13846,1692118800,29335.42,29278.18,29283.13,868.15,25444612.89,29335.41,direct,,2023-08-15 17:00:00
13847,1692122400,29348.03,29303.17,29335.41,1117.56,32775198.77,29323.16,direct,,2023-08-15 18:00:00
13848,1692126000,29323.23,29078.6,29323.16,7317.52,213407297.95,29182.17,direct,,2023-08-15 19:00:00
13849,1692129600,29232.84,29136.13,29182.17,1650.04,48182532.15,29198.72,direct,,2023-08-15 20:00:00
13850,1692133200,29242.8,29179.16,29198.72,843.2,24635457.62,29230.81,direct,,2023-08-15 21:00:00
13851,1692136800,29239.48,29183.43,29230.81,689.92,20156230.14,29184.35,direct,,2023-08-15 22:00:00
13852,1692140400,29217.55,29176.8,29184.35,672.83,19645290.96,29200.46,direct,,2023-08-15 23:00:00
13853,1692144000,29259.4,29196.42,29200.46,861.18,25164910.0,29224.75,direct,,2023-08-16 00:00:00
13854,1692147600,29248.46,29186.6,29224.75,1346.27,39338907.03,29245.43,direct,,2023-08-16 01:00:00
13855,1692151200,29257.07,29224.23,29245.43,1464.04,42810276.17,29254.72,direct,,2023-08-16 02:00:00
13856,1692154800,29254.84,29223.13,29254.72,1006.68,29432438.3,29228.43,direct,,2023-08-16 03:00:00
13857,1692158400,29234.68,29204.91,29228.43,1252.13,36588084.72,29208.47,direct,,2023-08-16 04:00:00
13858,1692162000,29209.42,29138.42,29208.47,2068.43,60337283.37,29141.97,direct,,2023-08-16 05:00:00
13859,1692165600,29195.74,29111.25,29141.97,2007.11,58526984.94,29193.28,direct,,2023-08-16 06:00:00
13860,1692169200,29213.11,29177.33,29193.28,1447.75,42269676.85,29197.68,direct,,2023-08-16 07:00:00
13861,1692172800,29216.44,29162.58,29197.68,1495.57,43649575.16,29180.59,direct,,2023-08-16 08:00:00
13862,1692176400,29180.62,29101.57,29180.59,2065.73,60219932.6,29167.31,direct,,2023-08-16 09:00:00
13863,1692180000,29206.77,29164.72,29167.31,799.97,23351533.13,29197.64,direct,,2023-08-16 10:00:00
13864,1692183600,29198.16,29148.17,29197.64,1086.17,31685856.05,29164.76,direct,,2023-08-16 11:00:00
13865,1692187200,29210.45,29049.59,29164.76,3199.42,93209819.6,29159.8,direct,,2023-08-16 12:00:00
13866,1692190800,29177.21,29074.26,29159.8,2019.99,58825624.51,29088.28,direct,,2023-08-16 13:00:00
13867,1692194400,29163.68,29050.8,29088.28,1526.28,44445726.58,29159.68,direct,,2023-08-16 14:00:00
13868,1692198000,29183.3,29100.48,29159.68,1287.82,37542925.58,29106.39,direct,,2023-08-16 15:00:00
13869,1692201600,29107.35,28955.94,29106.39,5260.47,152637439.99,29085.51,direct,,2023-08-16 16:00:00
13870,1692205200,29168.6,29051.34,29085.51,1952.84,56855396.97,29167.5,direct,,2023-08-16 17:00:00
13871,1692208800,29234.05,29111.22,29167.5,1923.84,56142708.66,29171.48,direct,,2023-08-16 18:00:00
13872,1692212400,29171.58,29107.01,29171.48,1185.15,34535183.69,29112.49,direct,,2023-08-16 19:00:00
13873,1692216000,29140.02,28847.92,29112.49,6335.65,183537111.42,28973.82,direct,,2023-08-16 20:00:00
13874,1692219600,28973.83,28868.67,28973.82,2505.77,72459677.02,28929.91,direct,,2023-08-16 21:00:00
13875,1692223200,28977.6,28908.79,28929.91,1166.1,33746904.05,28909.89,direct,,2023-08-16 22:00:00
13876,1692226800,28909.9,28723.64,28909.89,3529.43,101686485.34,28731.04,direct,,2023-08-16 23:00:00
13877,1692230400,28782.46,28348.15,28731.04,10723.43,306213631.82,28580.94,direct,,2023-08-17 00:00:00
13878,1692234000,28635.38,28541.07,28580.94,2766.0,79083240.81,28632.3,direct,,2023-08-17 01:00:00
13879,1692237600,28646.42,28571.22,28632.3,2180.8,62370231.58,28584.28,direct,,2023-08-17 02:00:00
13880,1692241200,28698.18,28577.56,28584.28,2392.46,68489571.82,28656.82,direct,,2023-08-17 03:00:00
13881,1692244800,28705.21,28612.58,28656.82,1458.41,41786519.68,28649.18,direct,,2023-08-17 04:00:00
13882,1692248400,28678.75,28634.35,28649.18,939.39,26914349.03,28678.75,direct,,2023-08-17 05:00:00
13883,1692252000,28696.6,28655.06,28678.75,1214.64,34832982.66,28689.06,direct,,2023-08-17 06:00:00
13884,1692255600,28689.06,28600.97,28689.06,1862.06,53307990.5,28621.0,direct,,2023-08-17 07:00:00
13885,1692259200,28634.51,28551.12,28621.0,2044.51,58449714.36,28553.22,direct,,2023-08-17 08:00:00
13886,1692262800,28619.14,28518.84,28553.22,1968.38,56246381.64,28592.79,direct,,2023-08-17 09:00:00
13887,1692266400,28608.92,28499.72,28592.79,2165.03,61833520.96,28540.36,direct,,2023-08-17 10:00:00
13888,1692270000,28566.31,28484.32,28540.36,2013.11,57420929.46,28543.97,direct,,2023-08-17 11:00:00
13889,1692273600,28571.42,28435.18,28543.97,3108.3,88618996.04,28496.43,direct,,2023-08-17 12:00:00
13890,1692277200,28543.96,28381.64,28496.43,3651.81,103912548.07,28399.94,direct,,2023-08-17 13:00:00
13891,1692280800,28459.09,28322.34,28399.94,4373.78,124139725.82,28393.66,direct,,2023-08-17 14:00:00
13892,1692284400,28498.17,27885.46,28393.66,19577.66,550978385.43,27933.31,direct,,2023-08-17 15:00:00
13893,1692288000,28088.49,27714.5,27933.31,13818.16,385178022.57,27937.38,direct,,2023-08-17 16:00:00
13894,1692291600,28038.87,27936.5,27937.38,2811.74,78708339.06,27974.15,direct,,2023-08-17 17:00:00
13895,1692295200,28023.74,27865.28,27974.15,2691.41,75173909.79,27879.41,direct,,2023-08-17 18:00:00
13896,1692298800,27974.97,27857.36,27879.41,2104.73,58783717.2,27894.31,direct,,2023-08-17 19:00:00
13897,1692302400,27919.73,27538.29,27894.31,6746.03,186835219.17,27678.11,direct,,2023-08-17 20:00:00
13898,1692306000,27735.95,25459.91,27678.11,39201.92,1023298932.89,26246.7,direct,,2023-08-17 21:00:00
13899,1692309600,27026.1,25947.02,26246.7,28048.26,740711734.78,26799.02,direct,,2023-08-17 22:00:00
13900,1692313200,26996.03,26458.62,26799.02,13627.51,364363626.94,26623.07,direct,,2023-08-17 23:00:00
13901,1692316800,26828.83,26592.09,26623.07,6260.29,167278835.3,26736.83,direct,,2023-08-18 00:00:00
13902,1692320400,26759.03,26563.98,26736.83,3992.93,106321007.59,26612.98,direct,,2023-08-18 01:00:00
13903,1692324000,26683.07,26466.82,26612.98,3455.16,91831187.87,26482.09,direct,,2023-08-18 02:00:00
13904,1692327600,26516.22,26321.48,26482.09,4232.86,111882159.07,26397.9,direct,,2023-08-18 03:00:00
13905,1692331200,26438.42,26166.35,26397.9,6881.12,180680773.9,26266.49,direct,,2023-08-18 04:00:00
13906,1692334800,26533.35,26261.27,26266.49,4409.73,116416276.04,26442.25,direct,,2023-08-18 05:00:00
13907,1692338400,26608.75,26442.19,26442.25,4913.78,130393086.33,26503.66,direct,,2023-08-18 06:00:00
13908,1692342000,26526.64,26420.61,26503.66,4398.1,116398700.05,26428.49,direct,,2023-08-18 07:00:00
13909,1692345600,26593.78,26420.07,26428.49,3542.92,93850239.85,26589.82,direct,,2023-08-18 08:00:00
13910,1692349200,26608.64,26428.61,26589.82,3818.11,101316487.96,26451.56,direct,,2023-08-18 09:00:00
13911,1692352800,26467.68,26389.09,26451.56,2521.51,66668578.4,26450.65,direct,,2023-08-18 10:00:00
13912,1692356400,26513.38,26383.24,26450.65,2452.24,64869118.7,26493.54,direct,,2023-08-18 11:00:00
13913,1692360000,26499.68,26322.44,26493.54,3597.37,94914761.2,26327.37,direct,,2023-08-18 12:00:00
13914,1692363600,26382.37,26220.15,26327.37,4785.66,125839960.64,26239.96,direct,,2023-08-18 13:00:00
13915,1692367200,26306.09,25991.15,26239.96,7806.61,204099733.43,26012.94,direct,,2023-08-18 14:00:00
13916,1692370800,26250.57,25932.18,26012.94,7252.04,189129247.61,26000.75,direct,,2023-08-18 15:00:00
13917,1692374400,26140.5,25779.77,26000.75,5836.3,151618647.74,25903.48,direct,,2023-08-18 16:00:00
13918,1692378000,26110.49,25641.21,25903.48,12718.97,328685962.21,26011.13,direct,,2023-08-18 17:00:00
13919,1692381600,26311.78,25923.41,26011.13,6486.24,169396052.83,26124.37,direct,,2023-08-18 18:00:00
13920,1692385200,26143.55,25993.21,26124.37,4400.17,114690670.44,26064.57,direct,,2023-08-18 19:00:00
13921,1692388800,26243.04,26048.97,26064.57,3558.61,93069004.28,26083.76,direct,,2023-08-18 20:00:00
13922,1692392400,26176.94,26063.98,26083.76,1511.52,39475245.77,26064.45,direct,,2023-08-18 21:00:00
13923,1692396000,26119.22,26041.5,26064.45,1668.94,43521870.19,26072.04,direct,,2023-08-18 22:00:00
13924,1692399600,26094.96,26007.85,26072.04,1597.95,41613720.36,26053.77,direct,,2023-08-18 23:00:00
13925,1692403200,26153.76,26018.58,26053.77,1602.16,41793700.52,26098.64,direct,,2023-08-19 00:00:00
13926,1692406800,26100.21,26016.15,26098.64,1489.64,38809530.3,26017.48,direct,,2023-08-19 01:00:00
13927,1692410400,26066.04,26000.97,26017.48,1324.8,34479901.86,26003.48,direct,,2023-08-19 02:00:00
13928,1692414000,26003.52,25925.59,26003.48,1536.36,39885512.65,25967.17,direct,,2023-08-19 03:00:00
13929,1692417600,26008.57,25922.59,25967.17,1095.7,28455067.37,25988.13,direct,,2023-08-19 04:00:00
13930,1692421200,25993.94,25876.2,25988.13,1570.6,40718196.94,25885.34,direct,,2023-08-19 05:00:00
13931,1692424800,25927.91,25827.26,25885.34,1466.26,37943084.78,25836.59,direct,,2023-08-19 06:00:00
13932,1692428400,25919.78,25803.09,25836.59,2117.71,54755929.45,25917.79,direct,,2023-08-19 07:00:00
13933,1692432000,25998.19,25895.73,25917.79,1963.64,50957335.71,25933.44,direct,,2023-08-19 08:00:00
13934,1692435600,25965.12,25885.8,25933.44,1407.4,36475385.44,25944.77,direct,,2023-08-19 09:00:00
13935,1692439200,25958.55,25892.74,25944.77,1138.92,29530233.96,25909.96,direct,,2023-08-19 10:00:00
13936,1692442800,25942.97,25895.0,25909.96,845.76,21915405.7,25901.25,direct,,2023-08-19 11:00:00
13937,1692446400,25925.43,25873.78,25901.25,1185.83,30713554.89,25914.77,direct,,2023-08-19 12:00:00
13938,1692450000,25979.99,25908.19,25914.77,1318.06,34195259.76,25925.85,direct,,2023-08-19 13:00:00
13939,1692453600,26047.25,25921.17,25925.85,2070.61,53827667.25,25976.57,direct,,2023-08-19 14:00:00
13940,1692457200,26223.76,25958.67,25976.57,4164.94,108715389.38,26215.17,direct,,2023-08-19 15:00:00
13941,1692460800,26277.04,26118.35,26215.17,3158.42,82676186.32,26253.47,direct,,2023-08-19 16:00:00
13942,1692464400,26253.57,26073.46,26253.47,2008.0,52472123.18,26088.51,direct,,2023-08-19 17:00:00
13943,1692468000,26138.05,26028.98,26088.51,1502.44,39181135.28,26127.43,direct,,2023-08-19 18:00:00
13944,1692471600,26159.55,26096.93,26127.43,735.61,19218862.42,26126.51,direct,,2023-08-19 19:00:00
13945,1692475200,26156.05,26034.65,26126.51,1818.44,47448669.77,26057.2,direct,,2023-08-19 20:00:00
13946,1692478800,26095.78,26051.15,26057.2,618.0,16113199.11,26085.38,direct,,2023-08-19 21:00:00
13947,1692482400,26089.46,26051.52,26085.38,455.05,11864780.98,26054.58,direct,,2023-08-19 22:00:00
13948,1692486000,26123.97,26054.02,26054.58,584.57,15252743.21,26100.1,direct,,2023-08-19 23:00:00
13949,1692489600,26188.21,26082.38,26100.1,875.3,22877294.14,26181.66,direct,,2023-08-20 00:00:00
13950,1692493200,26206.62,26047.56,26181.66,1251.35,32653539.84,26071.84,direct,,2023-08-20 01:00:00
13951,1692496800,26107.42,26049.94,26071.84,690.39,18004731.94,26093.79,direct,,2023-08-20 02:00:00
13952,1692500400,26141.65,26093.77,26093.79,911.63,23810302.62,26105.26,direct,,2023-08-20 03:00:00
13953,1692504000,26131.01,26101.8,26105.26,938.1,24498461.89,26121.91,direct,,2023-08-20 04:00:00
13954,1692507600,26160.38,26068.72,26121.91,1072.35,28010482.49,26091.96,direct,,2023-08-20 05:00:00
13955,1692511200,26092.4,26049.07,26091.96,939.5,24493278.27,26064.03,direct,,2023-08-20 06:00:00
13956,1692514800,26091.89,26061.13,26064.03,624.19,16279289.14,26087.7,direct,,2023-08-20 07:00:00
13957,1692518400,26111.58,26059.33,26087.7,649.97,16953802.14,26111.58,direct,,2023-08-20 08:00:00
13958,1692522000,26144.76,26094.19,26111.58,1077.92,28210138.73,26144.14,direct,,2023-08-20 09:00:00
13959,1692525600,26157.57,26121.08,26144.14,1159.12,30296981.56,26148.97,direct,,2023-08-20 10:00:00
13960,1692529200,26198.09,26133.53,26148.97,1307.4,34206740.54,26177.51,direct,,2023-08-20 11:00:00
13961,1692532800,26197.55,26136.65,26177.51,834.51,21835616.02,26184.14,direct,,2023-08-20 12:00:00
13962,1692536400,26216.8,26128.72,26184.14,1178.63,30846612.11,26136.41,direct,,2023-08-20 13:00:00
13963,1692540000,26149.16,26063.02,26136.41,1578.14,41203817.62,26065.04,direct,,2023-08-20 14:00:00
13964,1692543600,26136.79,25974.51,26065.04,2846.06,74144694.52,26106.27,direct,,2023-08-20 15:00:00
13965,1692547200,26123.16,26004.72,26106.27,1167.42,30430293.24,26053.04,direct,,2023-08-20 16:00:00
13966,1692550800,26162.12,26030.09,26053.04,1109.78,28966156.43,26124.16,direct,,2023-08-20 17:00:00
13967,1692554400,26150.02,26106.74,26124.16,844.4,22067494.37,26113.64,direct,,2023-08-20 18:00:00
13968,1692558000,26140.3,26109.11,26113.64,482.85,12612413.87,26137.16,direct,,2023-08-20 19:00:00
13969,1692561600,26297.53,26137.16,26137.16,2522.68,66139954.05,26232.62,direct,,2023-08-20 20:00:00
13970,1692565200,26242.56,26144.9,26232.62,1073.64,28108601.08,26176.7,direct,,2023-08-20 21:00:00
13971,1692568800,26224.61,26176.7,26176.7,607.43,15915923.89,26209.93,direct,,2023-08-20 22:00:00
13972,1692572400,26209.95,26148.91,26209.93,995.95,26062591.91,26189.93,direct,,2023-08-20 23:00:00
13973,1692576000,26195.19,26120.38,26189.93,878.61,22974938.14,26142.01,direct,,2023-08-21 00:00:00
13974,1692579600,26167.2,26086.01,26142.01,1360.03,35537672.77,26145.72,direct,,2023-08-21 01:00:00
13975,1692583200,26160.29,26081.02,26145.72,1007.35,26307086.54,26097.2,direct,,2023-08-21 02:00:00
13976,1692586800,26111.09,26071.05,26097.2,935.24,24401331.61,26090.75,direct,,2023-08-21 03:00:00
13977,1692590400,26090.77,26044.73,26090.75,1036.96,27023249.4,26058.44,direct,,2023-08-21 04:00:00
13978,1692594000,26188.53,26048.5,26058.44,1941.12,50691911.21,26103.85,direct,,2023-08-21 05:00:00
13979,1692597600,26120.18,26032.82,26103.85,1335.45,34817569.31,26033.48,direct,,2023-08-21 06:00:00
13980,1692601200,26050.64,26001.53,26033.48,1807.24,47038304.9,26023.63,direct,,2023-08-21 07:00:00
13981,1692604800,26069.84,25985.78,26023.63,1372.81,35738191.29,26060.08,direct,,2023-08-21 08:00:00
13982,1692608400,26087.86,26003.13,26060.08,1358.65,35391662.3,26029.24,direct,,2023-08-21 09:00:00
13983,1692612000,26029.27,25883.58,26029.24,3837.08,99605594.24,25944.41,direct,,2023-08-21 10:00:00
13984,1692615600,26044.12,25932.18,25944.41,1454.3,37773421.54,26031.67,direct,,2023-08-21 11:00:00
13985,1692619200,26085.04,25994.97,26031.67,1803.89,46985919.8,26004.91,direct,,2023-08-21 12:00:00
13986,1692622800,26142.62,25983.84,26004.91,2255.68,58756571.77,26129.32,direct,,2023-08-21 13:00:00
13987,1692626400,26197.63,26059.17,26129.32,2839.55,74163078.84,26109.53,direct,,2023-08-21 14:00:00
13988,1692630000,26133.46,25817.08,26109.53,7160.91,185660480.99,25940.3,direct,,2023-08-21 15:00:00
13989,1692633600,26046.97,25938.46,25940.3,2394.81,62243903.25,26015.67,direct,,2023-08-21 16:00:00
13990,1692637200,26075.86,26002.81,26015.67,1394.35,36308502.15,26051.18,direct,,2023-08-21 17:00:00
13991,1692640800,26110.54,26027.44,26051.18,1241.17,32343583.12,26034.45,direct,,2023-08-21 18:00:00
13992,1692644400,26161.86,26034.41,26034.45,2060.13,53767212.38,26097.45,direct,,2023-08-21 19:00:00
13993,1692648000,26154.39,26091.73,26097.45,1303.99,34054137.27,26106.09,direct,,2023-08-21 20:00:00
13994,1692651600,26252.58,26082.91,26106.09,1858.04,48646552.27,26195.94,direct,,2023-08-21 21:00:00
13995,1692655200,26195.96,26132.49,26195.94,973.32,25461330.23,26132.5,direct,,2023-08-21 22:00:00
13996,1692658800,26151.79,26115.62,26132.5,498.0,13013863.12,26126.79,direct,,2023-08-21 23:00:00
13997,1692662400,26139.49,26095.01,26126.79,798.57,20856320.99,26100.03,direct,,2023-08-22 00:00:00
13998,1692666000,26108.26,26050.46,26100.03,1114.58,29063184.1,26050.49,direct,,2023-08-22 01:00:00
13999,1692669600,26069.89,26045.4,26050.49,653.36,17024533.33,26065.15,direct,,2023-08-22 02:00:00
14000,1692673200,26073.74,26026.46,26065.15,1052.42,27409512.66,26055.88,direct,,2023-08-22 03:00:00
14001,1692676800,26056.06,26004.55,26055.88,923.57,24040266.61,26015.24,direct,,2023-08-22 04:00:00
14002,1692680400,26051.04,26000.88,26015.24,838.75,21831181.06,26042.69,direct,,2023-08-22 05:00:00
14003,1692684000,26092.9,26028.26,26042.69,816.84,21279531.82,26069.87,direct,,2023-08-22 06:00:00
14004,1692687600,26116.62,26062.44,26069.87,872.29,22757446.3,26106.08,direct,,2023-08-22 07:00:00
14005,1692691200,26111.16,26052.35,26106.08,1166.41,30431991.97,26061.35,direct,,2023-08-22 08:00:00
14006,1692694800,26085.34,26034.2,26061.35,908.54,23675021.2,26047.93,direct,,2023-08-22 09:00:00
14007,1692698400,26055.58,26029.77,26047.93,929.58,24207316.99,26047.45,direct,,2023-08-22 10:00:00
14008,1692702000,26066.37,26028.12,26047.45,972.88,25339149.0,26050.25,direct,,2023-08-22 11:00:00
14009,1692705600,26099.77,26045.34,26050.25,1026.52,26765659.92,26045.37,direct,,2023-08-22 12:00:00
14010,1692709200,26059.12,25970.51,26045.37,2117.82,55105284.72,25999.86,direct,,2023-08-22 13:00:00
14011,1692712800,26057.5,25947.7,25999.86,2447.41,63639787.74,25993.87,direct,,2023-08-22 14:00:00
14012,1692716400,26024.45,25916.85,25993.87,2050.27,53250520.93,25937.09,direct,,2023-08-22 15:00:00
14013,1692720000,26053.87,25800.17,25937.09,6680.48,173092708.46,26019.12,direct,,2023-08-22 16:00:00
14014,1692723600,26032.42,25728.33,26019.12,5147.39,133054136.88,25832.54,direct,,2023-08-22 17:00:00
14015,1692727200,26006.18,25771.8,25832.54,2795.66,72384143.71,25906.22,direct,,2023-08-22 18:00:00
14016,1692730800,25961.95,25775.16,25906.22,1724.34,44606202.77,25780.02,direct,,2023-08-22 19:00:00
14017,1692734400,25869.92,25780.01,25780.02,1232.88,31847276.7,25864.97,direct,,2023-08-22 20:00:00
14018,1692738000,25902.65,25326.79,25864.97,9662.99,247195791.3,25669.87,direct,,2023-08-22 21:00:00
14019,1692741600,25855.6,25644.35,25669.87,2858.67,73619073.67,25807.85,direct,,2023-08-22 22:00:00
14020,1692745200,26068.59,25784.73,25807.85,3558.56,92387774.61,26055.25,direct,,2023-08-22 23:00:00
14021,1692748800,26188.35,26031.22,26055.25,3526.82,92061295.52,26041.24,direct,,2023-08-23 00:00:00
14022,1692752400,26081.17,25994.92,26041.24,1090.61,28395745.72,26049.98,direct,,2023-08-23 01:00:00
14023,1692756000,26091.2,26033.02,26049.98,994.5,25909082.05,26045.41,direct,,2023-08-23 02:00:00
14024,1692759600,26077.6,25991.91,26045.41,1039.58,27062035.55,26006.63,direct,,2023-08-23 03:00:00
14025,1692763200,26061.5,25978.67,26006.63,1113.05,28957849.94,26050.62,direct,,2023-08-23 04:00:00
14026,1692766800,26052.35,25991.88,26050.62,1197.11,31153433.77,26043.39,direct,,2023-08-23 05:00:00
